,time,application,angry,disgust,fear,happy,sad,surprise
647,2022_11_19_16_00_03,Code,0.81,0.0,0.05,0.0,0.14,0.0
648,2022_11_19_16_00_03,Code,0.78,0.0,0.07,0.0,0.15,0.0
649,2022_11_19_16_00_03,Code,0.84,0.0,0.06,0.0,0.09,0.01
650,2022_11_19_16_00_04,Code,0.41,0.0,0.23,0.0,0.28,0.07
651,2022_11_19_16_00_04,Code,0.45,0.02,0.2,0.0,0.33,0.01
652,2022_11_19_16_00_04,Code,0.27,0.01,0.38,0.0,0.33,0.01
653,2022_11_19_16_00_04,Code,0.17,0.0,0.41,0.0,0.34,0.08
654,2022_11_19_16_00_05,Code,0.24,0.0,0.27,0.01,0.45,0.02
655,2022_11_19_16_00_05,Code,0.17,0.03,0.14,0.02,0.62,0.03
656,2022_11_19_16_00_06,Code,0.1,0.0,0.45,0.01,0.44,0.0
657,2022_11_19_16_00_06,Code,0.17,0.0,0.35,0.01,0.46,0.01
658,2022_11_19_16_00_06,Code,0.23,0.0,0.44,0.01,0.28,0.03
659,2022_11_19_16_00_06,Code,0.09,0.0,0.44,0.02,0.42,0.02
660,2022_11_19_16_00_07,Code,0.17,0.02,0.05,0.12,0.6,0.05
661,2022_11_19_16_00_07,Code,0.35,0.0,0.12,0.24,0.28,0.0
662,2022_11_19_16_00_07,Code,0.11,0.0,0.06,0.57,0.24,0.01
663,2022_11_19_16_00_08,Code,0.14,0.0,0.26,0.01,0.54,0.04
664,2022_11_19_16_00_08,Code,0.16,0.0,0.13,0.31,0.35,0.05
665,2022_11_19_16_00_08,Code,0.21,0.0,0.15,0.24,0.3,0.1
666,2022_11_19_16_00_09,Code,0.16,0.0,0.22,0.0,0.6,0.01
667,2022_11_19_16_00_09,Code,0.02,0.0,0.09,0.0,0.89,0.0
668,2022_11_19_16_00_09,Code,0.07,0.0,0.15,0.0,0.78,0.0
669,2022_11_19_16_00_10,Code,0.08,0.0,0.04,0.0,0.88,0.0
670,2022_11_19_16_00_10,Code,0.11,0.0,0.06,0.0,0.83,0.0
671,2022_11_19_16_00_10,Code,0.09,0.0,0.05,0.0,0.86,0.0
672,2022_11_19_16_00_10,Code,0.42,0.0,0.07,0.07,0.4,0.02
673,2022_11_19_16_00_11,Code,0.2,0.0,0.41,0.05,0.27,0.07
674,2022_11_19_16_00_11,Code,0.13,0.0,0.38,0.0,0.47,0.02
675,2022_11_19_16_00_11,Code,0.21,0.0,0.33,0.06,0.27,0.13
676,2022_11_19_16_00_11,Code,0.1,0.0,0.36,0.0,0.49,0.04
677,2022_11_19_16_00_12,Code,0.23,0.03,0.34,0.01,0.34,0.05
678,2022_11_19_16_00_12,Code,0.17,0.01,0.27,0.01,0.49,0.04
679,2022_11_19_16_00_12,Code,0.22,0.01,0.37,0.0,0.35,0.05
680,2022_11_19_16_00_13,Code,0.35,0.03,0.34,0.0,0.25,0.02
681,2022_11_19_16_00_13,Code,0.22,0.01,0.37,0.0,0.37,0.02
682,2022_11_19_16_00_13,Code,0.47,0.01,0.24,0.0,0.26,0.02
683,2022_11_19_16_00_13,Code,0.49,0.01,0.23,0.0,0.23,0.03
684,2022_11_19_16_00_14,Code,0.41,0.03,0.31,0.0,0.23,0.02
685,2022_11_19_16_00_14,Code,0.6,0.05,0.15,0.0,0.18,0.01
686,2022_11_19_16_00_14,Code,0.61,0.14,0.09,0.0,0.15,0.01
687,2022_11_19_16_00_15,Code,0.62,0.09,0.13,0.0,0.13,0.03
688,2022_11_19_16_00_15,Code,0.64,0.17,0.09,0.0,0.08,0.01
689,2022_11_19_16_00_15,Code,0.8,0.01,0.11,0.0,0.08,0.0
690,2022_11_19_16_00_15,Code,0.49,0.14,0.2,0.0,0.16,0.0
691,2022_11_19_16_00_16,Code,0.56,0.03,0.16,0.0,0.23,0.02
692,2022_11_19_16_00_16,Code,0.24,0.0,0.22,0.19,0.35,0.0
693,2022_11_19_16_00_16,Code,0.56,0.02,0.16,0.0,0.25,0.01
694,2022_11_19_16_00_17,Code,0.93,0.01,0.04,0.0,0.02,0.0
695,2022_11_19_16_00_17,Code,0.93,0.01,0.04,0.0,0.02,0.0
696,2022_11_19_16_00_17,Code,0.83,0.06,0.07,0.0,0.03,0.01
697,2022_11_19_16_00_17,Code,0.92,0.01,0.04,0.0,0.03,0.0
698,2022_11_19_16_00_18,Code,0.73,0.03,0.11,0.0,0.13,0.0
699,2022_11_19_16_00_18,Code,0.71,0.1,0.08,0.0,0.1,0.0
700,2022_11_19_16_00_18,Code,0.56,0.01,0.22,0.0,0.08,0.12
701,2022_11_19_16_00_18,Code,0.7,0.02,0.11,0.0,0.1,0.07
702,2022_11_19_16_00_19,Code,0.78,0.02,0.11,0.0,0.05,0.04
703,2022_11_19_16_00_19,Code,0.73,0.02,0.14,0.0,0.07,0.04
704,2022_11_19_16_00_19,Code,0.57,0.01,0.23,0.0,0.09,0.08
705,2022_11_19_16_00_20,Code,0.64,0.01,0.16,0.0,0.07,0.11
706,2022_11_19_16_00_20,Code,0.72,0.02,0.11,0.0,0.05,0.1
707,2022_11_19_16_00_20,Code,0.76,0.02,0.09,0.0,0.03,0.1
708,2022_11_19_16_00_20,Code,0.75,0.01,0.09,0.0,0.08,0.07
709,2022_11_19_16_00_21,Code,0.8,0.02,0.06,0.0,0.05,0.07
710,2022_11_19_16_00_21,Code,0.76,0.02,0.1,0.0,0.03,0.09
711,2022_11_19_16_00_21,Code,0.81,0.05,0.06,0.0,0.04,0.04
712,2022_11_19_16_00_21,Code,0.89,0.01,0.06,0.0,0.03,0.01
713,2022_11_19_16_00_22,Code,0.82,0.0,0.09,0.0,0.07,0.02
714,2022_11_19_16_00_22,Code,0.79,0.01,0.1,0.0,0.07,0.03
715,2022_11_19_16_00_22,Code,0.64,0.03,0.2,0.0,0.08,0.05
716,2022_11_19_16_00_22,Code,0.57,0.01,0.25,0.0,0.08,0.08
717,2022_11_19_16_00_23,Code,0.65,0.01,0.11,0.0,0.21,0.01
718,2022_11_19_16_00_23,Code,0.78,0.01,0.09,0.0,0.12,0.0
719,2022_11_19_16_00_23,Code,0.8,0.01,0.13,0.0,0.06,0.0
720,2022_11_19_16_00_24,Code,0.66,0.02,0.15,0.0,0.15,0.01
721,2022_11_19_16_00_24,Code,0.42,0.0,0.21,0.0,0.35,0.02
722,2022_11_19_16_00_24,Code,0.24,0.0,0.16,0.01,0.56,0.01
723,2022_11_19_16_00_24,Code,0.21,0.0,0.16,0.0,0.61,0.01
724,2022_11_19_16_00_25,Code,0.14,0.04,0.4,0.0,0.38,0.04
725,2022_11_19_16_00_25,Code,0.28,0.0,0.38,0.0,0.27,0.08
726,2022_11_19_16_00_25,Code,0.23,0.0,0.43,0.0,0.25,0.09
727,2022_11_19_16_00_25,Code,0.19,0.0,0.44,0.0,0.17,0.2
728,2022_11_19_16_00_26,Code,0.25,0.0,0.38,0.0,0.34,0.03
729,2022_11_19_16_00_26,Code,0.18,0.01,0.46,0.0,0.23,0.11
730,2022_11_19_16_00_26,Code,0.16,0.01,0.41,0.0,0.37,0.04
731,2022_11_19_16_00_26,Code,0.06,0.0,0.77,0.0,0.03,0.14
732,2022_11_19_16_00_27,Code,0.2,0.0,0.69,0.0,0.05,0.05
733,2022_11_19_16_00_27,Code,0.19,0.0,0.68,0.0,0.12,0.01
734,2022_11_19_16_00_27,Code,0.24,0.01,0.57,0.0,0.15,0.02
735,2022_11_19_16_00_28,Code,0.36,0.03,0.28,0.0,0.23,0.08
736,2022_11_19_16_00_28,Code,0.41,0.07,0.28,0.0,0.19,0.04
737,2022_11_19_16_00_28,Code,0.4,0.11,0.24,0.0,0.18,0.06
738,2022_11_19_16_00_28,Code,0.47,0.04,0.2,0.0,0.26,0.02
739,2022_11_19_16_00_29,Code,0.56,0.04,0.24,0.0,0.13,0.01
740,2022_11_19_16_00_29,Code,0.75,0.01,0.14,0.0,0.09,0.01
741,2022_11_19_16_00_29,Code,0.81,0.01,0.12,0.0,0.06,0.0
742,2022_11_19_16_00_29,Code,0.74,0.01,0.09,0.0,0.15,0.0
743,2022_11_19_16_00_30,Code,0.68,0.04,0.15,0.0,0.11,0.01
744,2022_11_19_16_00_30,Code,0.64,0.04,0.15,0.0,0.16,0.01
745,2022_11_19_16_00_30,Code,0.3,0.0,0.1,0.01,0.56,0.01
746,2022_11_19_16_00_31,Code,0.15,0.0,0.17,0.02,0.64,0.02
747,2022_11_19_16_00_31,Code,0.08,0.0,0.11,0.0,0.81,0.0
748,2022_11_19_16_00_31,Code,0.02,0.0,0.04,0.0,0.94,0.0
749,2022_11_19_16_00_31,Code,0.17,0.0,0.17,0.04,0.6,0.02
750,2022_11_19_16_00_32,Code,0.15,0.0,0.24,0.02,0.57,0.02
751,2022_11_19_16_00_32,Code,0.07,0.0,0.14,0.0,0.78,0.02
752,2022_11_19_16_00_32,Code,0.07,0.0,0.17,0.0,0.75,0.02
753,2022_11_19_16_00_32,Code,0.07,0.0,0.28,0.0,0.63,0.01
754,2022_11_19_16_00_33,Code,0.12,0.0,0.24,0.0,0.6,0.04
755,2022_11_19_16_00_33,Code,0.1,0.0,0.1,0.0,0.7,0.1
756,2022_11_19_16_00_33,Code,0.03,0.0,0.1,0.0,0.27,0.6
757,2022_11_19_16_00_33,Code,0.07,0.0,0.14,0.0,0.36,0.43
758,2022_11_19_16_00_34,Code,0.07,0.0,0.2,0.0,0.27,0.47
759,2022_11_19_16_00_34,Code,0.05,0.0,0.17,0.0,0.78,0.0
760,2022_11_19_16_00_34,Code,0.14,0.0,0.21,0.0,0.56,0.07
761,2022_11_19_16_00_35,Code,0.06,0.0,0.26,0.0,0.65,0.03
762,2022_11_19_16_00_35,Code,0.08,0.0,0.25,0.0,0.64,0.03
763,2022_11_19_16_00_35,Code,0.12,0.0,0.22,0.0,0.65,0.02
764,2022_11_19_16_00_35,Code,0.13,0.0,0.62,0.02,0.15,0.08
765,2022_11_19_16_00_36,Code,0.07,0.0,0.54,0.0,0.38,0.02
766,2022_11_19_16_00_36,Code,0.16,0.0,0.42,0.01,0.37,0.03
767,2022_11_19_16_00_36,Code,0.27,0.0,0.33,0.03,0.28,0.08
768,2022_11_19_16_00_36,Code,0.28,0.0,0.32,0.03,0.35,0.03
769,2022_11_19_16_00_37,Code,0.17,0.0,0.3,0.0,0.51,0.01
770,2022_11_19_16_00_37,Code,0.12,0.0,0.53,0.0,0.34,0.01
771,2022_11_19_16_00_37,Code,0.09,0.0,0.25,0.0,0.66,0.01
772,2022_11_19_16_00_38,Code,0.1,0.01,0.31,0.0,0.56,0.02
773,2022_11_19_16_00_38,Code,0.24,0.01,0.28,0.01,0.42,0.01
774,2022_11_19_16_00_38,Code,0.23,0.01,0.42,0.0,0.32,0.03
775,2022_11_19_16_00_38,Code,0.23,0.01,0.38,0.0,0.37,0.01
776,2022_11_19_16_00_39,Code,0.21,0.01,0.55,0.0,0.22,0.01
777,2022_11_19_16_00_39,Code,0.24,0.0,0.4,0.0,0.34,0.01
778,2022_11_19_16_00_39,Code,0.14,0.0,0.43,0.0,0.42,0.01
779,2022_11_19_16_00_39,Code,0.08,0.01,0.31,0.0,0.59,0.0
780,2022_11_19_16_00_40,Code,0.51,0.01,0.11,0.16,0.21,0.0
781,2022_11_19_16_00_41,Code,0.27,0.0,0.23,0.21,0.24,0.05
782,2022_11_19_16_00_41,Code,0.06,0.0,0.08,0.02,0.82,0.01
783,2022_11_19_16_00_43,Code,0.43,0.0,0.03,0.22,0.31,0.0
784,2022_11_19_16_00_46,Code,0.38,0.0,0.24,0.14,0.24,0.0
785,2022_11_19_16_00_47,Code,0.48,0.0,0.13,0.04,0.17,0.17
786,2022_11_19_16_00_47,Code,0.21,0.0,0.11,0.21,0.37,0.11
787,2022_11_19_16_00_47,Code,0.21,0.0,0.16,0.05,0.49,0.1
788,2022_11_19_16_00_47,Code,0.23,0.0,0.26,0.01,0.49,0.01
789,2022_11_19_16_00_48,Code,0.15,0.0,0.28,0.16,0.31,0.11
790,2022_11_19_16_00_48,Code,0.1,0.0,0.21,0.02,0.65,0.02
791,2022_11_19_16_00_48,Code,0.07,0.0,0.15,0.07,0.6,0.1
792,2022_11_19_16_00_49,Code,0.06,0.0,0.06,0.01,0.87,0.0
793,2022_11_19_16_00_49,Code,0.19,0.0,0.33,0.04,0.41,0.04
794,2022_11_19_16_00_49,Code,0.06,0.0,0.09,0.03,0.79,0.03
795,2022_11_19_16_00_50,Code,0.02,0.0,0.1,0.0,0.87,0.01
796,2022_11_19_16_00_51,Code,0.2,0.0,0.21,0.0,0.55,0.04
797,2022_11_19_16_00_51,Code,0.23,0.0,0.11,0.02,0.63,0.02
798,2022_11_19_16_00_51,Code,0.14,0.0,0.09,0.0,0.77,0.0
799,2022_11_19_16_00_51,Code,0.25,0.0,0.11,0.0,0.63,0.01
800,2022_11_19_16_00_52,Code,0.08,0.0,0.14,0.0,0.73,0.05
801,2022_11_19_16_00_52,Code,0.11,0.0,0.28,0.0,0.57,0.02
802,2022_11_19_16_00_52,Code,0.07,0.0,0.23,0.0,0.68,0.02
803,2022_11_19_16_00_53,Code,0.04,0.0,0.22,0.0,0.72,0.03
804,2022_11_19_16_00_53,Code,0.22,0.0,0.21,0.0,0.56,0.01
805,2022_11_19_16_00_53,Code,0.36,0.0,0.1,0.02,0.5,0.02
806,2022_11_19_16_00_53,Code,0.23,0.0,0.17,0.03,0.5,0.07
807,2022_11_19_16_00_54,Code,0.05,0.0,0.19,0.28,0.14,0.33
808,2022_11_19_16_00_54,Code,0.0,0.0,0.13,0.13,0.13,0.6
809,2022_11_19_16_00_54,Code,0.0,0.0,0.11,0.11,0.33,0.44
810,2022_11_19_16_00_55,Code,0.08,0.0,0.31,0.08,0.31,0.23
811,2022_11_19_16_00_55,Code,0.03,0.0,0.22,0.0,0.56,0.19
812,2022_11_19_16_00_55,Code,0.0,0.0,0.47,0.0,0.47,0.06
813,2022_11_19_16_00_55,Code,0.06,0.0,0.24,0.0,0.65,0.06
814,2022_11_19_16_00_56,Code,0.06,0.0,0.28,0.0,0.53,0.12
815,2022_11_19_16_00_56,Code,0.0,0.0,0.17,0.0,0.57,0.25
816,2022_11_19_16_00_56,Code,0.17,0.0,0.11,0.0,0.61,0.11
817,2022_11_19_16_00_57,Code,0.15,0.0,0.09,0.01,0.73,0.01
818,2022_11_19_16_00_57,Code,0.01,0.0,0.37,0.01,0.61,0.0
819,2022_11_19_16_00_57,Code,0.05,0.0,0.15,0.0,0.8,0.0
820,2022_11_19_16_00_58,Code,0.03,0.0,0.15,0.0,0.8,0.02
821,2022_11_19_16_00_58,Code,0.04,0.0,0.11,0.0,0.83,0.02
822,2022_11_19_16_00_58,Code,0.03,0.0,0.24,0.0,0.7,0.03
823,2022_11_19_16_00_58,Code,0.04,0.0,0.28,0.0,0.57,0.08
824,2022_11_19_16_00_59,Code,0.06,0.0,0.33,0.0,0.53,0.08
825,2022_11_19_16_00_59,Code,0.08,0.0,0.25,0.0,0.57,0.08
826,2022_11_19_16_00_59,Code,0.12,0.0,0.25,0.0,0.38,0.25
827,2022_11_19_16_01_00,Code,0.14,0.0,0.21,0.14,0.14,0.36
828,2022_11_19_16_01_00,Code,0.18,0.0,0.09,0.09,0.27,0.36
829,2022_11_19_16_01_00,Code,0.05,0.0,0.26,0.0,0.42,0.26
830,2022_11_19_16_01_00,Code,0.16,0.0,0.06,0.0,0.65,0.13
831,2022_11_19_16_01_01,Code,0.3,0.0,0.11,0.0,0.49,0.11
832,2022_11_19_16_01_01,Code,0.26,0.0,0.07,0.0,0.66,0.02
833,2022_11_19_16_01_01,Code,0.26,0.0,0.07,0.0,0.65,0.01
834,2022_11_19_16_01_01,Code,0.22,0.0,0.07,0.0,0.69,0.01
835,2022_11_19_16_01_02,Code,0.36,0.01,0.13,0.0,0.49,0.01
836,2022_11_19_16_01_02,Code,0.61,0.0,0.09,0.0,0.28,0.01
837,2022_11_19_16_01_02,Code,0.3,0.01,0.1,0.0,0.56,0.01
838,2022_11_19_16_01_02,Code,0.5,0.01,0.11,0.0,0.36,0.02
839,2022_11_19_16_01_03,Code,0.42,0.0,0.09,0.0,0.48,0.01
840,2022_11_19_16_01_03,Code,0.45,0.0,0.11,0.0,0.43,0.01
841,2022_11_19_16_01_03,Code,0.35,0.0,0.1,0.0,0.54,0.01
842,2022_11_19_16_01_04,Code,0.4,0.0,0.09,0.0,0.51,0.0
843,2022_11_19_16_01_04,Code,0.34,0.0,0.17,0.0,0.48,0.01
844,2022_11_19_16_01_04,Code,0.33,0.0,0.17,0.0,0.5,0.0
845,2022_11_19_16_01_04,Code,0.23,0.0,0.26,0.0,0.51,0.0
846,2022_11_19_16_01_05,Code,0.21,0.0,0.16,0.0,0.63,0.0
847,2022_11_19_16_01_05,Code,0.15,0.0,0.22,0.01,0.62,0.0
848,2022_11_19_16_01_05,Code,0.16,0.0,0.13,0.0,0.71,0.0
849,2022_11_19_16_01_05,Code,0.22,0.0,0.12,0.0,0.66,0.0
850,2022_11_19_16_01_06,Code,0.19,0.0,0.15,0.0,0.66,0.0
851,2022_11_19_16_01_06,Code,0.38,0.0,0.12,0.0,0.51,0.0
852,2022_11_19_16_01_06,Code,0.25,0.0,0.15,0.0,0.59,0.01
853,2022_11_19_16_01_06,Code,0.25,0.0,0.16,0.0,0.57,0.0
854,2022_11_19_16_01_07,Code,0.26,0.0,0.16,0.01,0.55,0.01
855,2022_11_19_16_01_07,Code,0.41,0.0,0.16,0.0,0.42,0.0
856,2022_11_19_16_01_07,Code,0.22,0.0,0.16,0.0,0.61,0.01
857,2022_11_19_16_01_08,Code,0.22,0.0,0.23,0.0,0.55,0.01
858,2022_11_19_16_01_08,Code,0.26,0.0,0.14,0.01,0.56,0.01
859,2022_11_19_16_01_08,Code,0.17,0.0,0.1,0.0,0.73,0.0
860,2022_11_19_16_01_09,Code,0.3,0.0,0.09,0.0,0.61,0.0
861,2022_11_19_16_01_09,Code,0.25,0.0,0.08,0.0,0.67,0.0
862,2022_11_19_16_01_09,Code,0.26,0.0,0.27,0.0,0.46,0.01
863,2022_11_19_16_01_10,Code,0.15,0.02,0.39,0.0,0.43,0.01
864,2022_11_19_16_01_11,Code,0.06,0.01,0.25,0.01,0.65,0.02
865,2022_11_19_16_01_11,Code,0.12,0.0,0.19,0.01,0.65,0.03
866,2022_11_19_16_01_11,Code,0.13,0.0,0.22,0.09,0.25,0.31
867,2022_11_19_16_01_11,Code,0.07,0.0,0.2,0.11,0.59,0.04
868,2022_11_19_16_01_15,Code,0.44,0.0,0.06,0.06,0.44,0.0
869,2022_11_19_16_01_15,Code,0.01,0.0,0.56,0.0,0.41,0.0
870,2022_11_19_16_01_16,Code,0.01,0.0,0.12,0.0,0.83,0.04
871,2022_11_19_16_01_16,Code,0.0,0.0,0.27,0.0,0.18,0.56
872,2022_11_19_16_01_17,Code,0.0,0.0,0.56,0.01,0.04,0.38
873,2022_11_19_16_01_18,Code,0.02,0.0,0.05,0.07,0.82,0.02
874,2022_11_19_16_01_18,Code,0.03,0.0,0.12,0.03,0.73,0.09
875,2022_11_19_16_01_19,Code,0.0,0.0,0.09,0.0,0.87,0.04
876,2022_11_19_16_01_19,Code,0.0,0.0,0.1,0.0,0.86,0.05
877,2022_11_19_16_01_19,Code,0.0,0.0,0.23,0.08,0.38,0.31
878,2022_11_19_16_01_19,Code,0.0,0.0,0.3,0.1,0.2,0.4
879,2022_11_19_16_01_20,Code,0.04,0.0,0.15,0.04,0.77,0.0
880,2022_11_19_16_01_20,Code,0.09,0.0,0.09,0.18,0.55,0.09
881,2022_11_19_16_01_20,Code,0.0,0.0,0.18,0.06,0.71,0.06
882,2022_11_19_16_01_21,Code,0.07,0.0,0.1,0.03,0.76,0.03
883,2022_11_19_16_01_21,Microsoft Edge,0.32,0.0,0.05,0.05,0.57,0.0
884,2022_11_19_16_01_22,Microsoft Edge,0.1,0.0,0.33,0.0,0.56,0.0
885,2022_11_19_16_01_22,Microsoft Edge,0.07,0.0,0.27,0.0,0.64,0.02
886,2022_11_19_16_01_22,Microsoft Edge,0.03,0.0,0.17,0.0,0.67,0.13
887,2022_11_19_16_01_23,Microsoft Edge,0.1,0.0,0.1,0.0,0.47,0.33
888,2022_11_19_16_01_23,Code,0.32,0.0,0.04,0.32,0.33,0.0
889,2022_11_19_16_01_23,Code,0.09,0.0,0.26,0.03,0.53,0.09
890,2022_11_19_16_01_24,Code,0.05,0.0,0.3,0.03,0.59,0.03
891,2022_11_19_16_01_24,Code,0.11,0.0,0.07,0.0,0.82,0.0
892,2022_11_19_16_01_24,Code,0.2,0.0,0.07,0.35,0.34,0.03
893,2022_11_19_16_01_25,Code,0.26,0.0,0.08,0.34,0.28,0.03
894,2022_11_19_16_01_30,Microsoft Edge,0.01,0.0,0.18,0.0,0.81,0.0
895,2022_11_19_16_01_30,Microsoft Edge,0.0,0.0,0.05,0.0,0.95,0.0
896,2022_11_19_16_01_30,Microsoft Edge,0.0,0.0,0.0,0.0,1.0,0.0
897,2022_11_19_16_01_30,Microsoft Edge,0.0,0.0,0.2,0.0,0.8,0.0
898,2022_11_19_16_01_31,Microsoft Edge,0.0,0.0,0.11,0.0,0.89,0.0
899,2022_11_19_16_01_31,Microsoft Edge,0.0,0.0,0.12,0.0,0.88,0.0
900,2022_11_19_16_01_31,Microsoft Edge,0.0,0.0,0.12,0.0,0.88,0.0
901,2022_11_19_16_01_32,Microsoft Edge,0.0,0.0,0.17,0.0,0.83,0.0
902,2022_11_19_16_01_32,Microsoft Edge,0.0,0.0,0.14,0.0,0.86,0.0
903,2022_11_19_16_01_32,Microsoft Edge,0.0,0.0,0.0,0.0,1.0,0.0
904,2022_11_19_16_01_32,Microsoft Edge,0.0,0.0,0.12,0.0,0.88,0.0
905,2022_11_19_16_01_33,Microsoft Edge,0.0,0.0,0.25,0.0,0.75,0.0
906,2022_11_19_16_01_33,Microsoft Edge,0.08,0.0,0.33,0.0,0.5,0.08
907,2022_11_19_16_01_33,Microsoft Edge,0.08,0.0,0.25,0.0,0.67,0.0
908,2022_11_19_16_01_34,Microsoft Edge,0.0,0.0,0.38,0.0,0.5,0.12
909,2022_11_19_16_01_34,Microsoft Edge,0.07,0.0,0.21,0.0,0.71,0.0
910,2022_11_19_16_01_34,Microsoft Edge,0.04,0.0,0.28,0.0,0.64,0.04
911,2022_11_19_16_01_34,Microsoft Edge,0.05,0.0,0.21,0.0,0.74,0.0
912,2022_11_19_16_01_35,Microsoft Edge,0.06,0.0,0.33,0.0,0.56,0.06
913,2022_11_19_16_01_35,Microsoft Edge,0.0,0.0,0.2,0.0,0.8,0.0
914,2022_11_19_16_01_35,Microsoft Edge,0.08,0.0,0.08,0.0,0.83,0.0
915,2022_11_19_16_01_35,Microsoft Edge,0.0,0.0,0.12,0.0,0.88,0.0
916,2022_11_19_16_01_36,Microsoft Edge,0.0,0.0,0.08,0.0,0.92,0.0
917,2022_11_19_16_01_36,Microsoft Edge,0.05,0.0,0.05,0.0,0.9,0.0
918,2022_11_19_16_01_36,Microsoft Edge,0.03,0.0,0.07,0.0,0.9,0.0
919,2022_11_19_16_01_37,Microsoft Edge,0.02,0.0,0.13,0.0,0.85,0.0
920,2022_11_19_16_01_37,Microsoft Edge,0.03,0.0,0.08,0.0,0.89,0.0
921,2022_11_19_16_01_37,Microsoft Edge,0.0,0.0,0.13,0.0,0.87,0.0
922,2022_11_19_16_01_37,Microsoft Edge,0.0,0.0,0.15,0.0,0.85,0.0
923,2022_11_19_16_01_38,Microsoft Edge,0.0,0.0,0.08,0.0,0.92,0.0
924,2022_11_19_16_01_38,Microsoft Edge,0.0,0.0,0.12,0.0,0.88,0.0
925,2022_11_19_16_01_38,Microsoft Edge,0.03,0.0,0.14,0.0,0.83,0.0
926,2022_11_19_16_01_38,Microsoft Edge,0.0,0.0,0.11,0.0,0.89,0.0
927,2022_11_19_16_01_39,Microsoft Edge,0.04,0.0,0.07,0.0,0.89,0.0
928,2022_11_19_16_01_39,Microsoft Edge,0.06,0.0,0.26,0.0,0.67,0.02
929,2022_11_19_16_01_39,Microsoft Edge,0.06,0.0,0.27,0.0,0.68,0.0
930,2022_11_19_16_01_39,Microsoft Edge,0.02,0.0,0.33,0.0,0.63,0.02
931,2022_11_19_16_01_40,Microsoft Edge,0.02,0.0,0.14,0.0,0.84,0.0
932,2022_11_19_16_01_40,Microsoft Edge,0.0,0.0,0.38,0.0,0.62,0.0
933,2022_11_19_16_01_40,Microsoft Edge,0.0,0.0,0.17,0.0,0.83,0.0
934,2022_11_19_16_01_41,Microsoft Edge,0.04,0.0,0.34,0.0,0.61,0.01
935,2022_11_19_16_01_41,Microsoft Edge,0.07,0.0,0.17,0.02,0.71,0.03
936,2022_11_19_16_01_41,Microsoft Edge,0.11,0.0,0.17,0.02,0.67,0.02
937,2022_11_19_16_01_41,Microsoft Edge,0.1,0.0,0.12,0.02,0.75,0.0
938,2022_11_19_16_01_42,Microsoft Edge,0.1,0.0,0.1,0.02,0.77,0.02
939,2022_11_19_16_01_42,Code,0.13,0.0,0.11,0.04,0.7,0.02
940,2022_11_19_16_01_42,Code,0.11,0.04,0.04,0.04,0.78,0.0
941,2022_11_19_16_01_43,Code,0.1,0.0,0.14,0.07,0.69,0.0
942,2022_11_19_16_01_43,Code,0.02,0.0,0.09,0.16,0.72,0.0
943,2022_11_19_16_01_43,Microsoft Edge,0.03,0.0,0.14,0.0,0.83,0.0
944,2022_11_19_16_01_44,Microsoft Edge,0.02,0.0,0.05,0.05,0.89,0.0
945,2022_11_19_16_01_44,Microsoft Edge,0.24,0.0,0.04,0.64,0.07,0.0
946,2022_11_19_16_01_46,Microsoft Edge,0.05,0.0,0.04,0.33,0.57,0.0
947,2022_11_19_16_01_46,Microsoft Edge,0.02,0.0,0.09,0.02,0.87,0.0
948,2022_11_19_16_01_46,Microsoft Edge,0.05,0.14,0.09,0.09,0.64,0.0
949,2022_11_19_16_01_47,Microsoft Edge,0.04,0.0,0.28,0.04,0.6,0.04
950,2022_11_19_16_01_47,Microsoft Edge,0.08,0.0,0.25,0.08,0.5,0.08
951,2022_11_19_16_01_47,Code,0.06,0.0,0.24,0.0,0.65,0.06
952,2022_11_19_16_01_47,Code,0.0,0.0,0.04,0.21,0.75,0.0
953,2022_11_19_16_01_48,Code,0.1,0.0,0.24,0.1,0.48,0.1
954,2022_11_19_16_01_48,Code,0.1,0.0,0.52,0.0,0.33,0.05
955,2022_11_19_16_01_48,Code,0.06,0.0,0.55,0.0,0.39,0.0
956,2022_11_19_16_01_49,Code,0.0,0.0,0.47,0.0,0.53,0.0
957,2022_11_19_16_01_49,Code,0.2,0.0,0.13,0.07,0.6,0.0
958,2022_11_19_16_01_49,Code,0.0,0.0,0.33,0.11,0.22,0.33
959,2022_11_19_16_01_49,Code,0.0,0.0,0.28,0.14,0.28,0.28
960,2022_11_19_16_01_50,Code,0.0,0.0,0.28,0.14,0.28,0.28
961,2022_11_19_16_01_50,Code,0.08,0.0,0.33,0.08,0.33,0.17
962,2022_11_19_16_01_50,Code,0.08,0.0,0.15,0.08,0.62,0.08
963,2022_11_19_16_01_50,Code,0.06,0.0,0.22,0.06,0.56,0.11
964,2022_11_19_16_01_51,Code,0.05,0.0,0.12,0.02,0.79,0.02
965,2022_11_19_16_01_51,Code,0.01,0.0,0.06,0.0,0.93,0.0
966,2022_11_19_16_01_51,Code,0.1,0.0,0.12,0.0,0.76,0.02
967,2022_11_19_16_01_52,Code,0.15,0.0,0.21,0.0,0.62,0.02
968,2022_11_19_16_01_52,Code,0.14,0.0,0.25,0.03,0.47,0.11
969,2022_11_19_16_01_52,Code,0.13,0.0,0.2,0.0,0.47,0.2
970,2022_11_19_16_01_52,Code,0.09,0.0,0.35,0.0,0.44,0.12
